Kode Mata Kuliah,Nama Mata Kuliah,Kelas,Sifat Mata Kuliah,Jumlah SKS,Kode Nilai,Nilai Angka,NIM,IP,Semester,Komponen Penilaian,Nilai
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/C,W,1,A-,75.37,2211512007,3.49,Ganjil 2024,TUGAS-PR,81.0
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,B+,70.61,2211512007,3.49,Ganjil 2024,TUGAS-PR,81.57
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,B+,70.61,2211512007,3.49,Ganjil 2024,KUIS,15.0
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,B+,70.61,2211512007,3.49,Ganjil 2024,Praktikum,73.61
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,B+,70.61,2211512007,3.49,Ganjil 2024,Sikap,92.77
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,B+,70.61,2211512007,3.49,Ganjil 2024,UAS,74.0
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,81.85,2211512007,3.49,Ganjil 2024,Kehadiran,100.0
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,81.85,2211512007,3.49,Ganjil 2024,TUGAS-PR,82.02
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,81.85,2211512007,3.49,Ganjil 2024,UTS,75.64
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,81.85,2211512007,3.49,Ganjil 2024,Presentasi,65.69
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,81.85,2211512007,3.49,Ganjil 2024,UAS,87.5
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/A,W,2,A,80.3,2211512007,3.49,Ganjil 2024,TUGAS-PR,85.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/A,W,2,A,80.3,2211512007,3.49,Ganjil 2024,UTS,76.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/A,W,2,A,80.3,2211512007,3.49,Ganjil 2024,KUIS,78.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/A,W,2,A,80.3,2211512007,3.49,Ganjil 2024,UAS,83.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/A,W,2,B-,62.96,2211512007,3.49,Ganjil 2024,KUIS,72.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/A,W,2,B-,62.96,2211512007,3.49,Ganjil 2024,UTS,48.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/A,W,2,B-,62.96,2211512007,3.49,Ganjil 2024,TUGAS-PR,71.67
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/A,W,2,B-,62.96,2211512007,3.49,Ganjil 2024,UAS,70.33
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/B,W,4,D,47.25,2211512008,2.13,Ganjil 2022,TUGAS-PR,75.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/B,W,4,D,47.25,2211512008,2.13,Ganjil 2022,KUIS,57.8
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/B,W,4,D,47.25,2211512008,2.13,Ganjil 2022,UTS,19.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/B,W,4,D,47.25,2211512008,2.13,Ganjil 2022,UAS,50.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/B	,W,3,A-,75.55,2211512008,2.13,Ganjil 2022,UTS,65.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/B	,W,3,A-,75.55,2211512008,2.13,Ganjil 2022,TUGAS-PR,90.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/B	,W,3,A-,75.55,2211512008,2.13,Ganjil 2022,UAS,75.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/B	,W,3,A-,75.55,2211512008,2.13,Ganjil 2022,Kehadiran,93.0
SCE61104,Kimia 1,SCE61104/TK/Kuliah/B,W,2,D,47.1,2211512008,2.13,Ganjil 2022,UTS,56.5
SCE61104,Kimia 1,SCE61104/TK/Kuliah/B,W,2,D,47.1,2211512008,2.13,Ganjil 2022,UAS,37.71
SCE61103,Matematika 1,SCE61103/TK/Kuliah/B,W,3,D,49.6,2211512008,2.13,Ganjil 2022,UTS,54.0
SCE61103,Matematika 1,SCE61103/TK/Kuliah/B,W,3,D,49.6,2211512008,2.13,Ganjil 2022,UAS,45.2
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/B,W,2,B,65.79,2211512008,2.13,Ganjil 2022,Kehadiran,71.43
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/B,W,2,B,65.79,2211512008,2.13,Ganjil 2022,TUGAS-PR,92.5
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/B,W,2,B,65.79,2211512008,2.13,Ganjil 2022,Presentasi,72.68
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/B,W,2,B,65.79,2211512008,2.13,Ganjil 2022,UTS,42.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/B,W,2,B,65.79,2211512008,2.13,Ganjil 2022,UAS,74.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/B,W,2,B,65.75,2211512008,2.13,Ganjil 2022,UTS,40.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/B,W,2,B,65.75,2211512008,2.13,Ganjil 2022,TUGAS-PR,85.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/B,W,2,B,65.75,2211512008,2.13,Ganjil 2022,UAS,75.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,B-,64.8,2211512009,3.28,Ganjil 2022,TUGAS-PR,75.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,B-,64.8,2211512009,3.28,Ganjil 2022,KUIS,93.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,B-,64.8,2211512009,3.28,Ganjil 2022,UTS,54.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,B-,64.8,2211512009,3.28,Ganjil 2022,UAS,50.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A,85.0,2211512009,3.28,Ganjil 2022,UTS,80.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A,85.0,2211512009,3.28,Ganjil 2022,UAS,90.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A,85.0,2211512009,3.28,Ganjil 2022,TUGAS-PR,85.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A,85.0,2211512009,3.28,Ganjil 2022,Sikap,70.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A,85.0,2211512009,3.28,Ganjil 2022,Kehadiran,100.0
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,B+,71.1,2211512009,3.28,Ganjil 2022,UTS,75.5
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,B+,71.1,2211512009,3.28,Ganjil 2022,UAS,66.71
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C,53.1,2211512009,3.28,Ganjil 2022,UTS,55.0
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C,53.1,2211512009,3.28,Ganjil 2022,UAS,51.2
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A,89.72,2211512009,3.28,Ganjil 2022,TUGAS-PR,100.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A,89.72,2211512009,3.28,Ganjil 2022,Kehadiran,100.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A,89.72,2211512009,3.28,Ganjil 2022,Presentasi,85.29
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A,89.72,2211512009,3.28,Ganjil 2022,UTS,91.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A,89.72,2211512009,3.28,Ganjil 2022,UAS,92.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B-,63.3,2211512009,3.28,Ganjil 2022,UTS,33.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B-,63.3,2211512009,3.28,Ganjil 2022,TUGAS-PR,85.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B-,63.3,2211512009,3.28,Ganjil 2022,UAS,75.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B+,74.0,2211512009,2.85,Genap 2022,TUGAS-PR,82.5
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B+,74.0,2211512009,2.85,Genap 2022,Kehadiran,100.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B+,74.0,2211512009,2.85,Genap 2022,UTS,55.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B+,74.0,2211512009,2.85,Genap 2022,UAS,70.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,50.29,2211512009,2.85,Genap 2022,UAS,38.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,50.29,2211512009,2.85,Genap 2022,UTS,10.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,50.29,2211512009,2.85,Genap 2022,TUGAS-PR,93.75
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,50.29,2211512009,2.85,Genap 2022,Kehadiran,85.71
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,53.42,2211512009,2.85,Genap 2022,TUGAS-PR,82.63
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,53.42,2211512009,2.85,Genap 2022,KUIS,45.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,53.42,2211512009,2.85,Genap 2022,UTS,39.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C,53.42,2211512009,2.85,Genap 2022,UAS,54.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,C+,57.8,2211512009,2.85,Genap 2022,UTS,67.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,C+,57.8,2211512009,2.85,Genap 2022,TUGAS-PR,75.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,C+,57.8,2211512009,2.85,Genap 2022,UAS,40.0
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,A,87.21,2211512009,2.85,Genap 2022,KUIS,80.43
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,A,87.21,2211512009,2.85,Genap 2022,Praktikum,85.43
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,A,87.21,2211512009,2.85,Genap 2022,TUGAS-PR,90.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,B-,64.4,2211512009,2.85,Genap 2022,UAS,88.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,B-,64.4,2211512009,2.85,Genap 2022,UTS,28.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,B-,64.4,2211512009,2.85,Genap 2022,TUGAS-PR,90.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A,85.35,2211512009,3.2,Ganjil 2023,Tugas Besar,85.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A,85.35,2211512009,3.2,Ganjil 2023,UTS,85.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A,85.35,2211512009,3.2,Ganjil 2023,UAS,86.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,56.65,2211512009,3.2,Ganjil 2023,TUGAS-PR,85.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,56.65,2211512009,3.2,Ganjil 2023,KUIS,85.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,56.65,2211512009,3.2,Ganjil 2023,UTS,38.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,56.65,2211512009,3.2,Ganjil 2023,UAS,51.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,82.75,2211512009,3.2,Ganjil 2023,UAS,82.5
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,82.75,2211512009,3.2,Ganjil 2023,UTS,84.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,82.75,2211512009,3.2,Ganjil 2023,TUGAS-PR,84.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,82.75,2211512009,3.2,Ganjil 2023,Presentasi,80.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,C+,56.3,2211512009,3.2,Ganjil 2023,UTS,53.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,C+,56.3,2211512009,3.2,Ganjil 2023,KUIS,70.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,C+,56.3,2211512009,3.2,Ganjil 2023,UAS,38.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,C+,56.3,2211512009,3.2,Ganjil 2023,TUGAS-PR,75.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,50.5,2211512009,3.2,Ganjil 2023,UTS,34.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,50.5,2211512009,3.2,Ganjil 2023,TUGAS-PR,89.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,50.5,2211512009,3.2,Ganjil 2023,KUIS,87.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,50.5,2211512009,3.2,Ganjil 2023,UAS,17.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt02,W,1,A,86.25,2211512009,3.2,Ganjil 2023,Praktikum,82.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt02,W,1,A,86.25,2211512009,3.2,Ganjil 2023,UAS,86.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt02,W,1,A,86.25,2211512009,3.2,Ganjil 2023,UTS,85.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt02,W,1,A,86.25,2211512009,3.2,Ganjil 2023,TUGAS-PR,92.75
CCE61109,Praktikum Logika Digital,CCE61109/TK/Prak02,W,1,A,94.01,2211512009,3.2,Ganjil 2023,Praktikum,94.02
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,Kehadiran,100.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,KUIS,45.14
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,TUGAS-PR,94.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,Sikap,90.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,UAS,72.5
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt02,W,1,A,80.17,2211512009,3.2,Ganjil 2023,Praktikum,85.34
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,B-,63.48,2211512009,3.2,Ganjil 2023,UAS,63.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,B-,63.48,2211512009,3.2,Ganjil 2023,TUGAS-PR,81.31
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,B-,63.48,2211512009,3.2,Ganjil 2023,UTS,46.4
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,B-,63.48,2211512009,3.2,Ganjil 2023,KUIS,72.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B+,72.4,2211512009,3.32,Genap 2023,UTS,69.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B+,72.4,2211512009,3.32,Genap 2023,TUGAS-PR,89.67
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B+,72.4,2211512009,3.32,Genap 2023,KUIS,81.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B+,72.4,2211512009,3.32,Genap 2023,Presentasi,70.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B+,72.4,2211512009,3.32,Genap 2023,UAS,48.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B-,63.1,2211512009,3.32,Genap 2023,UAS,60.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B-,63.1,2211512009,3.32,Genap 2023,KUIS,70.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B-,63.1,2211512009,3.32,Genap 2023,TUGAS-PR,78.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B-,63.1,2211512009,3.32,Genap 2023,UTS,50.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/A,W,2,A-,77.59,2211512009,3.32,Genap 2023,TUGAS-PR,83.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/A,W,2,A-,77.59,2211512009,3.32,Genap 2023,UTS,85.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/A,W,2,A-,77.59,2211512009,3.32,Genap 2023,Presentasi,75.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/A,W,2,A-,77.59,2211512009,3.32,Genap 2023,Tugas Besar,76.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/A,W,2,A-,77.59,2211512009,3.32,Genap 2023,UAS,70.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,A,80.19,2211512009,3.32,Genap 2023,TUGAS-PR,85.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,A,80.19,2211512009,3.32,Genap 2023,UAS,88.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,A,80.19,2211512009,3.32,Genap 2023,KUIS,76.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,A,80.19,2211512009,3.32,Genap 2023,UTS,72.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,A,81.05,2211512009,3.32,Genap 2023,UAS,80.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,A,81.05,2211512009,3.32,Genap 2023,TUGAS-PR,82.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/A,W,1,A,81.05,2211512009,3.32,Genap 2023,Praktikum,81.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,TUGAS-PR,75.67
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,KUIS,37.67
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,Praktikum,92.5
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,Sikap,85.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,Kehadiran,100.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/B,W,1,A,82.82,2211512009,3.32,Genap 2023,UAS,88.5
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/A,W,2,C,51.2,2211512009,3.32,Genap 2023,KUIS,40.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/A,W,2,C,51.2,2211512009,3.32,Genap 2023,UTS,34.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/A,W,2,C,51.2,2211512009,3.32,Genap 2023,TUGAS-PR,90.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/A,W,2,C,51.2,2211512009,3.32,Genap 2023,UAS,50.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/A,W,2,B+,73.2,2211512009,3.32,Genap 2023,Kehadiran,86.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/A,W,2,B+,73.2,2211512009,3.32,Genap 2023,TUGAS-PR,80.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/A,W,2,B+,73.2,2211512009,3.32,Genap 2023,UTS,60.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/A,W,2,B+,73.2,2211512009,3.32,Genap 2023,Presentasi,75.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/A,W,2,B+,73.2,2211512009,3.32,Genap 2023,UAS,68.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/A,W,2,B,65.69,2211512009,3.32,Genap 2023,UAS,50.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/A,W,2,B,65.69,2211512009,3.32,Genap 2023,KUIS,78.5
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/A,W,2,B,65.69,2211512009,3.32,Genap 2023,UTS,62.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/A,W,2,B,65.69,2211512009,3.32,Genap 2023,TUGAS-PR,82.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/A,W,2,B+,73.8,2211512009,3.32,Genap 2023,TUGAS-PR,75.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/A,W,2,B+,73.8,2211512009,3.32,Genap 2023,UTS,51.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/A,W,2,B+,73.8,2211512009,3.32,Genap 2023,KUIS,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/A,W,2,B+,73.8,2211512009,3.32,Genap 2023,Presentasi,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/A,W,2,B+,73.8,2211512009,3.32,Genap 2023,Tugas Besar,90.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/A,W,2,B+,71.35,2211512009,3.32,Genap 2023,Kehadiran,92.86
CCE62112,Struktur Data,CCE62112/TK/Kuliah/A,W,2,B+,71.35,2211512009,3.32,Genap 2023,TUGAS-PR,80.17
CCE62112,Struktur Data,CCE62112/TK/Kuliah/A,W,2,B+,71.35,2211512009,3.32,Genap 2023,UTS,48.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/A,W,2,B+,71.35,2211512009,3.32,Genap 2023,UAS,72.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/A,W,2,B-,63.0,2211512009,3.51,Ganjil 2024,UAS,60.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/A,W,2,B-,63.0,2211512009,3.51,Ganjil 2024,UTS,50.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/A,W,2,B-,63.0,2211512009,3.51,Ganjil 2024,TUGAS-PR,80.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/A,W,2,B-,63.0,2211512009,3.51,Ganjil 2024,Tugas Besar,77.5
CCE61128,Keamanan Informasi 2,CCE61128 /TK/Kuliah/A,W,2,A,82.97,2211512009,3.51,Ganjil 2024,UTS,87.0
CCE61128,Keamanan Informasi 2,CCE61128 /TK/Kuliah/A,W,2,A,82.97,2211512009,3.51,Ganjil 2024,TUGAS-PR,90.0
CCE61128,Keamanan Informasi 2,CCE61128 /TK/Kuliah/A,W,2,A,82.97,2211512009,3.51,Ganjil 2024,KUIS,73.25
CCE61128,Keamanan Informasi 2,CCE61128 /TK/Kuliah/A,W,2,A,82.97,2211512009,3.51,Ganjil 2024,Presentasi,77.0
CCE61128,Keamanan Informasi 2,CCE61128 /TK/Kuliah/A,W,2,A,82.97,2211512009,3.51,Ganjil 2024,UAS,80.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/A,W,3,A,80.0,2211512009,3.51,Ganjil 2024,UTS,85.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/A,W,3,A,80.0,2211512009,3.51,Ganjil 2024,TUGAS-PR,78.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/A,W,3,A,80.0,2211512009,3.51,Ganjil 2024,UAS,73.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/A,W,3,B,69.12,2211512009,3.51,Ganjil 2024,UTS,50.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/A,W,3,B,69.12,2211512009,3.51,Ganjil 2024,UAS,63.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/A,W,3,B,69.12,2211512009,3.51,Ganjil 2024,TUGAS-PR,81.5
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/A,W,3,B,69.12,2211512009,3.51,Ganjil 2024,KUIS,82.0
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/C,W,1,A-,78.3,2211512009,3.51,Ganjil 2024,UAS,60.0
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/C,W,1,A-,78.3,2211512009,3.51,Ganjil 2024,UTS,73.33
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/C,W,1,A-,78.3,2211512009,3.51,Ganjil 2024,Praktikum,80.17
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/C,W,1,A-,78.3,2211512009,3.51,Ganjil 2024,TUGAS-PR,82.25
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,A,80.73,2211512009,3.51,Ganjil 2024,TUGAS-PR,88.71
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,A,80.73,2211512009,3.51,Ganjil 2024,KUIS,27.14
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,A,80.73,2211512009,3.51,Ganjil 2024,Praktikum,86.96
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,A,80.73,2211512009,3.51,Ganjil 2024,Sikap,94.86
CCE61122,Praktikum Sistem Tertanam ,CCE61122/TK/Prakt/A,W,1,A,80.73,2211512009,3.51,Ganjil 2024,UAS,83.95
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/A,W,3,A,83.53,2211512009,3.51,Ganjil 2024,Kehadiran,92.86
